Identifier,Observation_Date,Median_Monthly_Income,percent_to_income_rent,percent_to_income_home_15yr_Payment_10_Perc_Down,percent_to_income_home_15yr_Payment_20_Perc_Down,percent_to_income_home_30yr_Payment_10_Perc_Down,percent_to_income_home_30yr_Payment_20_Perc_Down,percent_to_income_1br_15yr_Payment_10_Perc_Down,percent_to_income_1br_15yr_Payment_20_Perc_Down,percent_to_income_1br_30yr_Payment_10_Perc_Down,percent_to_income_1br_30yr_Payment_20_Perc_Down,percent_to_income_2br_15yr_Payment_10_Perc_Down,percent_to_income_2br_15yr_Payment_20_Perc_Down,percent_to_income_2br_30yr_Payment_10_Perc_Down,percent_to_income_2br_30yr_Payment_20_Perc_Down,percent_to_income_3br_15yr_Payment_10_Perc_Down,percent_to_income_3br_15yr_Payment_20_Perc_Down,percent_to_income_3br_30yr_Payment_10_Perc_Down,percent_to_income_3br_30yr_Payment_20_Perc_Down,percent_to_income_4br_15yr_Payment_10_Perc_Down,percent_to_income_4br_15yr_Payment_20_Perc_Down,percent_to_income_4br_30yr_Payment_10_Perc_Down,percent_to_income_4br_30yr_Payment_20_Perc_Down,percent_to_income_5_plus_br_15yr_Payment_10_Perc_Down,percent_to_income_5_plus_br_15yr_Payment_20_Perc_Down,percent_to_income_5_plus_br_30yr_Payment_10_Perc_Down,percent_to_income_5_plus_br_30yr_Payment_20_Perc_Down
201932,2019-01-01,4630.58,0.2,0.29,0.26,0.19,0.17,0.18,0.16,0.12,0.11,0.22,0.2,0.15,0.13,0.28,0.25,0.19,0.16,0.38,0.34,0.25,0.23,0.49,0.43,0.33,0.29
202032,2020-01-01,4494.67,0.2,0.31,0.27,0.19,0.17,0.19,0.17,0.12,0.11,0.23,0.21,0.15,0.13,0.29,0.26,0.19,0.17,0.4,0.35,0.25,0.22,0.51,0.45,0.33,0.29
202132,2021-01-01,4876.0,0.19,0.32,0.29,0.21,0.18,0.21,0.18,0.13,0.12,0.25,0.22,0.16,0.14,0.31,0.28,0.2,0.18,0.42,0.37,0.27,0.24,0.53,0.47,0.34,0.3
201133,2011-01-01,3377.75,0.26,0.28,0.25,0.2,0.17,0.13,0.11,0.09,0.08,0.16,0.14,0.11,0.1,0.27,0.24,0.19,0.17,0.4,0.36,0.28,0.25,0.52,0.46,0.36,0.32
201233,2012-01-01,3198.83,0.27,0.28,0.25,0.19,0.17,0.12,0.11,0.08,0.07,0.15,0.13,0.1,0.09,0.27,0.24,0.18,0.16,0.41,0.36,0.27,0.24,0.53,0.47,0.35,0.31
201333,2013-01-01,3348.25,0.26,0.32,0.28,0.22,0.19,0.15,0.13,0.1,0.09,0.18,0.16,0.12,0.11,0.3,0.27,0.21,0.18,0.45,0.4,0.31,0.27,0.57,0.51,0.39,0.35
201433,2014-01-01,3323.33,0.26,0.37,0.32,0.25,0.22,0.17,0.15,0.12,0.1,0.21,0.19,0.15,0.13,0.35,0.31,0.24,0.21,0.5,0.45,0.35,0.31,0.64,0.57,0.44,0.4
201533,2015-01-01,3624.5,0.25,0.34,0.3,0.23,0.2,0.15,0.13,0.1,0.09,0.2,0.18,0.14,0.12,0.32,0.29,0.22,0.19,0.46,0.41,0.31,0.28,0.59,0.52,0.4,0.35
201633,2016-01-01,3742.08,0.24,0.35,0.31,0.23,0.2,0.15,0.14,0.1,0.09,0.21,0.19,0.14,0.13,0.33,0.29,0.22,0.19,0.46,0.41,0.31,0.27,0.59,0.52,0.39,0.35
201733,2017-01-01,4050.0,0.24,0.35,0.31,0.24,0.21,0.16,0.14,0.11,0.09,0.22,0.19,0.15,0.13,0.34,0.3,0.23,0.2,0.47,0.41,0.32,0.28,0.59,0.52,0.4,0.35
201833,2018-01-01,4151.08,0.25,0.4,0.35,0.27,0.24,0.19,0.17,0.13,0.12,0.25,0.22,0.17,0.15,0.38,0.34,0.26,0.23,0.52,0.46,0.36,0.32,0.65,0.57,0.45,0.4
201933,2019-01-01,4430.08,0.24,0.37,0.33,0.25,0.22,0.19,0.17,0.13,0.11,0.24,0.21,0.16,0.14,0.36,0.32,0.24,0.21,0.48,0.42,0.32,0.28,0.59,0.53,0.4,0.35
202033,2020-01-01,4447.33,0.23,0.37,0.33,0.23,0.21,0.18,0.16,0.12,0.1,0.24,0.21,0.15,0.13,0.35,0.31,0.22,0.2,0.47,0.41,0.3,0.26,0.58,0.52,0.37,0.33
202133,2021-01-01,5104.17,0.23,0.38,0.33,0.24,0.21,0.19,0.17,0.12,0.11,0.25,0.22,0.16,0.14,0.36,0.32,0.23,0.21,0.48,0.42,0.3,0.27,0.59,0.52,0.38,0.33
201134,2011-01-01,2946.83,0.24,0.31,0.28,0.22,0.19,0.18,0.16,0.13,0.11,0.24,0.22,0.17,0.15,0.3,0.26,0.21,0.18,0.4,0.35,0.28,0.25,0.65,0.58,0.46,0.4
201234,2012-01-01,2946.17,0.24,0.29,0.25,0.19,0.17,0.16,0.14,0.11,0.09,0.22,0.19,0.14,0.13,0.27,0.24,0.18,0.16,0.37,0.33,0.25,0.22,0.61,0.55,0.41,0.36
201334,2013-01-01,2976.67,0.25,0.32,0.28,0.22,0.19,0.17,0.15,0.12,0.1,0.24,0.21,0.16,0.14,0.3,0.27,0.21,0.18,0.41,0.36,0.28,0.25,0.66,0.59,0.45,0.4
201434,2014-01-01,3045.08,0.25,0.33,0.3,0.23,0.21,0.18,0.16,0.13,0.11,0.25,0.22,0.18,0.16,0.32,0.29,0.22,0.2,0.43,0.38,0.3,0.26,0.69,0.61,0.48,0.42
201534,2015-01-01,3179.58,0.24,0.32,0.28,0.22,0.19,0.18,0.16,0.12,0.11,0.24,0.22,0.16,0.15,0.31,0.27,0.21,0.18,0.4,0.36,0.27,0.24,0.64,0.57,0.44,0.39
201634,2016-01-01,3335.08,0.23,0.31,0.28,0.21,0.18,0.18,0.16,0.12,0.1,0.24,0.21,0.16,0.14,0.3,0.27,0.2,0.18,0.39,0.35,0.26,0.23,0.62,0.55,0.41,0.37
201734,2017-01-01,3467.75,0.24,0.33,0.29,0.22,0.2,0.18,0.16,0.13,0.11,0.25,0.22,0.17,0.15,0.32,0.28,0.21,0.19,0.41,0.37,0.28,0.25,0.64,0.57,0.43,0.38
201834,2018-01-01,3639.67,0.23,0.35,0.32,0.24,0.22,0.22,0.19,0.15,0.13,0.27,0.24,0.19,0.17,0.34,0.3,0.23,0.21,0.44,0.39,0.3,0.27,0.68,0.6,0.47,0.41
201934,2019-01-01,3697.08,0.23,0.35,0.31,0.24,0.21,0.22,0.2,0.15,0.13,0.28,0.25,0.18,0.16,0.34,0.3,0.23,0.2,0.44,0.39,0.29,0.26,0.67,0.59,0.45,0.4
202034,2020-01-01,3768.92,0.23,0.35,0.32,0.23,0.2,0.22,0.19,0.14,0.12,0.28,0.25,0.18,0.16,0.34,0.3,0.22,0.19,0.43,0.38,0.27,0.24,0.66,0.59,0.42,0.37
202134,2021-01-01,4192.17,0.23,0.39,0.35,0.25,0.22,0.23,0.2,0.15,0.13,0.31,0.27,0.2,0.17,0.38,0.34,0.24,0.21,0.47,0.41,0.3,0.27,0.69,0.62,0.44,0.39
201135,2011-01-01,3992.33,0.24,0.27,0.24,0.18,0.16,0.19,0.17,0.13,0.12,0.22,0.19,0.15,0.14,0.24,0.22,0.17,0.15,0.32,0.28,0.22,0.2,0.44,0.39,0.31,0.27
201235,2012-01-01,4045.5,0.24,0.24,0.21,0.16,0.14,0.17,0.15,0.11,0.1,0.2,0.17,0.13,0.12,0.22,0.19,0.15,0.13,0.29,0.26,0.19,0.17,0.41,0.37,0.27,0.24
201335,2013-01-01,4002.83,0.25,0.32,0.29,0.22,0.2,0.23,0.2,0.16,0.14,0.26,0.23,0.18,0.16,0.3,0.26,0.2,0.18,0.38,0.34,0.26,0.23,0.53,0.47,0.36,0.32
201435,2014-01-01,4650.25,0.21,0.32,0.29,0.22,0.2,0.23,0.2,0.16,0.14,0.26,0.23,0.18,0.16,0.3,0.26,0.21,0.18,0.38,0.34,0.26,0.23,0.53,0.47,0.36,0.32
201535,2015-01-01,4345.92,0.25,0.36,0.32,0.24,0.22,0.25,0.22,0.17,0.15,0.3,0.26,0.2,0.18,0.33,0.29,0.22,0.2,0.42,0.37,0.28,0.25,0.58,0.51,0.39,0.35
201635,2016-01-01,4598.92,0.24,0.37,0.33,0.25,0.22,0.27,0.24,0.18,0.16,0.31,0.28,0.21,0.18,0.34,0.31,0.23,0.2,0.43,0.38,0.29,0.25,0.58,0.51,0.38,0.34
201735,2017-01-01,4745.25,0.26,0.41,0.36,0.28,0.25,0.31,0.27,0.21,0.19,0.35,0.31,0.24,0.21,0.38,0.34,0.26,0.23,0.47,0.41,0.32,0.28,0.62,0.55,0.42,0.37
201835,2018-01-01,5420.5,0.24,0.41,0.36,0.28,0.25,0.32,0.28,0.22,0.19,0.35,0.31,0.24,0.22,0.38,0.34,0.26,0.23,0.46,0.41,0.32,0.28,0.59,0.53,0.41,0.36
201935,2019-01-01,5761.17,0.24,0.38,0.34,0.25,0.23,0.29,0.26,0.2,0.17,0.33,0.29,0.22,0.2,0.35,0.31,0.24,0.21,0.43,0.38,0.29,0.25,0.55,0.49,0.37,0.33
202035,2020-01-01,5487.25,0.24,0.4,0.36,0.25,0.23,0.31,0.27,0.2,0.17,0.35,0.31,0.22,0.2,0.37,0.33,0.24,0.21,0.45,0.4,0.29,0.25,0.57,0.51,0.36,0.32
202135,2021-01-01,6275.92,0.25,0.42,0.37,0.27,0.24,0.3,0.27,0.19,0.17,0.36,0.32,0.23,0.2,0.39,0.35,0.25,0.22,0.47,0.42,0.3,0.27,0.6,0.53,0.38,0.34
201136,2011-01-01,3710.58,0.23,0.22,0.2,0.16,0.14,0.09,0.08,0.06,0.05,0.15,0.14,0.11,0.1,0.19,0.17,0.13,0.12,0.28,0.25,0.19,0.17,0.45,0.4,0.31,0.28
201236,2012-01-01,3938.0,0.22,0.22,0.2,0.15,0.13,0.09,0.08,0.06,0.05,0.15,0.14,0.1,0.09,0.19,0.17,0.13,0.11,0.28,0.25,0.19,0.17,0.44,0.39,0.29,0.26
201336,2013-01-01,3963.42,0.21,0.28,0.25,0.19,0.17,0.11,0.1,0.08,0.07,0.19,0.17,0.13,0.12,0.25,0.22,0.17,0.15,0.34,0.3,0.23,0.21,0.52,0.46,0.36,0.32
201436,2014-01-01,3972.92,0.22,0.3,0.27,0.21,0.19,0.12,0.11,0.09,0.08,0.21,0.19,0.15,0.13,0.27,0.24,0.19,0.17,0.38,0.34,0.26,0.23,0.56,0.5,0.39,0.34
201536,2015-01-01,4098.08,0.22,0.31,0.27,0.21,0.19,0.13,0.12,0.09,0.08,0.21,0.19,0.14,0.13,0.28,0.25,0.19,0.17,0.38,0.34,0.26,0.23,0.55,0.49,0.37,0.33
201636,2016-01-01,4366.08,0.22,0.31,0.27,0.2,0.18,0.13,0.11,0.09,0.08,0.21,0.19,0.14,0.13,0.28,0.25,0.18,0.16,0.37,0.33,0.25,0.22,0.53,0.47,0.36,0.32
201736,2017-01-01,4584.5,0.22,0.32,0.28,0.21,0.19,0.14,0.12,0.09,0.08,0.22,0.2,0.15,0.14,0.29,0.26,0.2,0.18,0.38,0.34,0.26,0.23,0.54,0.48,0.37,0.32
201836,2018-01-01,4853.92,0.22,0.34,0.3,0.23,0.21,0.16,0.14,0.11,0.09,0.24,0.22,0.17,0.15,0.31,0.28,0.21,0.19,0.41,0.36,0.28,0.25,0.57,0.51,0.39,0.35
201936,2019-01-01,5319.67,0.21,0.31,0.28,0.21,0.19,0.15,0.13,0.1,0.09,0.23,0.21,0.15,0.14,0.29,0.26,0.19,0.17,0.37,0.33,0.25,0.22,0.52,0.46,0.35,0.31
202036,2020-01-01,5136.67,0.22,0.34,0.3,0.22,0.19,0.16,0.15,0.1,0.09,0.25,0.23,0.16,0.14,0.32,0.28,0.2,0.18,0.4,0.36,0.26,0.23,0.55,0.49,0.35,0.31
202136,2021-01-01,5772.17,0.23,0.38,0.34,0.24,0.22,0.18,0.16,0.12,0.1,0.28,0.25,0.18,0.16,0.35,0.31,0.23,0.2,0.45,0.4,0.29,0.25,0.62,0.55,0.4,0.35
201137,2011-01-01,3650.83,0.21,0.19,0.17,0.13,0.11,0.15,0.13,0.11,0.09,0.11,0.1,0.08,0.07,0.18,0.16,0.13,0.11,0.32,0.28,0.22,0.2,0.36,0.32,0.25,0.22
201237,2012-01-01,3489.75,0.22,0.18,0.16,0.12,0.1,0.14,0.13,0.1,0.08,0.1,0.09,0.07,0.06,0.17,0.15,0.11,0.1,0.31,0.28,0.21,0.19,0.35,0.31,0.23,0.21
201337,2013-01-01,3795.92,0.21,0.17,0.15,0.12,0.1,0.14,0.12,0.1,0.09,0.1,0.09,0.07,0.06,0.16,0.15,0.11,0.1,0.3,0.27,0.21,0.18,0.34,0.3,0.23,0.21
201437,2014-01-01,3681.08,0.22,0.19,0.17,0.13,0.12,0.16,0.14,0.11,0.1,0.11,0.09,0.07,0.06,0.18,0.16,0.13,0.11,0.34,0.3,0.23,0.21,0.39,0.34,0.27,0.24
201537,2015-01-01,4188.25,0.2,0.17,0.15,0.12,0.1,0.14,0.13,0.1,0.08,0.1,0.08,0.06,0.06,0.17,0.15,0.11,0.1,0.3,0.27,0.2,0.18,0.35,0.31,0.24,0.21
201637,2016-01-01,4269.58,0.2,0.18,0.16,0.12,0.11,0.15,0.13,0.1,0.09,0.1,0.09,0.07,0.06,0.17,0.15,0.11,0.1,0.31,0.28,0.21,0.18,0.36,0.32,0.24,0.21
201737,2017-01-01,4277.5,0.21,0.2,0.18,0.14,0.12,0.16,0.14,0.11,0.09,0.11,0.1,0.08,0.07,0.19,0.17,0.13,0.12,0.35,0.31,0.23,0.21,0.41,0.36,0.28,0.25
201837,2018-01-01,4531.0,0.21,0.22,0.19,0.15,0.13,0.17,0.15,0.12,0.1,0.13,0.11,0.09,0.08,0.21,0.19,0.15,0.13,0.37,0.33,0.25,0.22,0.44,0.39,0.3,0.27
201937,2019-01-01,4604.92,0.21,0.22,0.19,0.15,0.13,0.16,0.15,0.11,0.1,0.13,0.12,0.09,0.08,0.21,0.19,0.14,0.13,0.36,0.32,0.24,0.21,0.43,0.38,0.29,0.25
202037,2020-01-01,4681.58,0.21,0.21,0.19,0.14,0.12,0.16,0.14,0.1,0.09,0.13,0.11,0.08,0.07,0.21,0.19,0.13,0.12,0.35,0.31,0.22,0.2,0.42,0.37,0.27,0.24
202137,2021-01-01,5283.0,0.2,0.22,0.2,0.14,0.13,0.15,0.13,0.1,0.09,0.14,0.12,0.09,0.08,0.22,0.19,0.14,0.12,0.35,0.31,0.23,0.2,0.42,0.37,0.27,0.24
201138,2011-01-01,3658.58,0.25,0.27,0.24,0.18,0.16,0.19,0.17,0.13,0.12,0.23,0.21,0.16,0.14,0.22,0.2,0.15,0.14,0.42,0.37,0.29,0.26,0.89,0.8,0.62,0.55
201238,2012-01-01,3872.17,0.24,0.23,0.21,0.16,0.14,0.16,0.14,0.11,0.1,0.2,0.18,0.13,0.12,0.19,0.17,0.13,0.11,0.37,0.33,0.25,0.22,0.83,0.74,0.55,0.49
201338,2013-01-01,3873.75,0.25,0.26,0.23,0.18,0.16,0.19,0.17,0.13,0.12,0.23,0.2,0.16,0.14,0.22,0.19,0.15,0.13,0.42,0.37,0.28,0.25,0.9,0.8,0.62,0.55
201438,2014-01-01,3898.08,0.25,0.3,0.27,0.21,0.19,0.23,0.2,0.16,0.14,0.27,0.24,0.18,0.16,0.25,0.22,0.17,0.15,0.47,0.42,0.33,0.29,1.01,0.9,0.7,0.62
201538,2015-01-01,4184.17,0.23,0.3,0.27,0.2,0.18,0.23,0.21,0.16,0.14,0.27,0.24,0.18,0.16,0.26,0.23,0.17,0.15,0.47,0.42,0.32,0.28,0.99,0.88,0.67,0.6
201638,2016-01-01,4486.92,0.24,0.31,0.27,0.21,0.18,0.24,0.21,0.16,0.14,0.28,0.25,0.19,0.17,0.26,0.23,0.17,0.15,0.46,0.41,0.31,0.27,0.96,0.85,0.64,0.57
201738,2017-01-01,4799.75,0.23,0.32,0.29,0.22,0.2,0.25,0.22,0.17,0.15,0.3,0.27,0.2,0.18,0.28,0.25,0.19,0.17,0.47,0.42,0.32,0.28,0.96,0.85,0.65,0.58
201838,2018-01-01,5445.42,0.22,0.35,0.31,0.24,0.21,0.26,0.23,0.18,0.16,0.32,0.28,0.22,0.19,0.3,0.27,0.21,0.18,0.48,0.43,0.33,0.29,0.96,0.85,0.66,0.59
201938,2019-01-01,5554.75,0.23,0.35,0.31,0.24,0.21,0.25,0.23,0.17,0.15,0.32,0.28,0.21,0.19,0.31,0.28,0.21,0.19,0.48,0.42,0.32,0.28,0.94,0.84,0.63,0.56
202038,2020-01-01,5348.25,0.23,0.36,0.32,0.23,0.2,0.25,0.22,0.16,0.14,0.33,0.29,0.21,0.18,0.32,0.29,0.21,0.18,0.48,0.43,0.31,0.27,0.94,0.84,0.6,0.53
202138,2021-01-01,6175.58,0.23,0.35,0.31,0.23,0.2,0.23,0.21,0.15,0.13,0.31,0.27,0.2,0.17,0.32,0.28,0.2,0.18,0.47,0.42,0.3,0.27,0.9,0.8,0.58,0.51
201139,2011-01-01,3794.67,0.19,0.24,0.21,0.17,0.15,0.14,0.13,0.1,0.09,0.16,0.14,0.11,0.1,0.22,0.2,0.16,0.14,0.36,0.32,0.25,0.22,0.48,0.43,0.33,0.3
201239,2012-01-01,3763.25,0.2,0.23,0.2,0.15,0.14,0.13,0.11,0.08,0.07,0.15,0.13,0.1,0.09,0.21,0.19,0.14,0.13,0.35,0.31,0.23,0.21,0.46,0.41,0.31,0.27
201339,2013-01-01,3959.33,0.19,0.23,0.2,0.16,0.14,0.12,0.11,0.09,0.08,0.15,0.13,0.1,0.09,0.21,0.19,0.15,0.13,0.35,0.31,0.24,0.21,0.46,0.41,0.31,0.28
201439,2014-01-01,4034.17,0.2,0.24,0.21,0.16,0.15,0.13,0.12,0.09,0.08,0.16,0.14,0.11,0.1,0.22,0.2,0.15,0.14,0.36,0.32,0.25,0.22,0.48,0.43,0.33,0.29
201539,2015-01-01,4283.92,0.19,0.23,0.2,0.15,0.14,0.12,0.11,0.08,0.07,0.15,0.13,0.1,0.09,0.21,0.19,0.14,0.13,0.35,0.31,0.24,0.21,0.46,0.41,0.31,0.27
201639,2016-01-01,4389.33,0.2,0.23,0.2,0.15,0.14,0.12,0.11,0.08,0.07,0.15,0.13,0.1,0.09,0.21,0.19,0.14,0.13,0.35,0.31,0.23,0.21,0.46,0.41,0.3,0.27
201739,2017-01-01,4700.5,0.19,0.24,0.21,0.16,0.14,0.13,0.11,0.09,0.08,0.16,0.14,0.11,0.09,0.22,0.2,0.15,0.13,0.36,0.32,0.24,0.22,0.46,0.41,0.31,0.28
201839,2018-01-01,4938.83,0.18,0.25,0.22,0.17,0.15,0.14,0.12,0.1,0.09,0.17,0.15,0.12,0.11,0.24,0.21,0.16,0.15,0.37,0.33,0.26,0.23,0.47,0.42,0.33,0.29
201939,2019-01-01,5108.75,0.18,0.24,0.22,0.16,0.14,0.14,0.12,0.09,0.08,0.17,0.15,0.11,0.1,0.23,0.2,0.15,0.14,0.35,0.31,0.24,0.21,0.44,0.39,0.29,0.26
202039,2020-01-01,5184.42,0.18,0.24,0.21,0.15,0.14,0.14,0.12,0.09,0.08,0.17,0.15,0.11,0.1,0.23,0.2,0.15,0.13,0.35,0.31,0.22,0.2,0.44,0.39,0.28,0.25
202139,2021-01-01,5245.67,0.19,0.27,0.24,0.17,0.15,0.15,0.14,0.1,0.09,0.19,0.17,0.12,0.11,0.26,0.23,0.16,0.15,0.39,0.34,0.25,0.22,0.48,0.43,0.31,0.27
201140,2011-01-01,4245.42,0.2,0.31,0.27,0.22,0.19,0.18,0.16,0.13,0.11,0.21,0.18,0.14,0.13,0.27,0.24,0.19,0.16,0.36,0.32,0.25,0.22,0.48,0.43,0.34,0.3
201240,2012-01-01,4385.17,0.19,0.29,0.26,0.19,0.17,0.17,0.15,0.11,0.1,0.19,0.17,0.13,0.11,0.25,0.22,0.16,0.15,0.34,0.3,0.22,0.2,0.45,0.4,0.3,0.26
201340,2013-01-01,4462.5,0.2,0.3,0.27,0.21,0.18,0.17,0.15,0.12,0.1,0.2,0.18,0.13,0.12,0.26,0.23,0.18,0.16,0.35,0.31,0.24,0.21,0.46,0.41,0.32,0.28
201440,2014-01-01,4492.92,0.21,0.31,0.28,0.21,0.19,0.18,0.16,0.12,0.11,0.2,0.18,0.14,0.12,0.27,0.24,0.19,0.16,0.36,0.32,0.25,0.22,0.48,0.42,0.33,0.29
201540,2015-01-01,4673.25,0.21,0.31,0.27,0.21,0.18,0.18,0.16,0.12,0.11,0.2,0.18,0.14,0.12,0.27,0.24,0.18,0.16,0.36,0.32,0.24,0.21,0.46,0.41,0.31,0.28
201640,2016-01-01,5025.67,0.2,0.3,0.27,0.2,0.18,0.18,0.16,0.12,0.11,0.2,0.18,0.14,0.12,0.26,0.23,0.18,0.16,0.35,0.31,0.23,0.21,0.45,0.4,0.3,0.27
201740,2017-01-01,4959.5,0.22,0.34,0.3,0.23,0.21,0.21,0.19,0.14,0.13,0.24,0.21,0.16,0.14,0.3,0.27,0.2,0.18,0.39,0.35,0.26,0.23,0.5,0.45,0.34,0.3
201840,2018-01-01,5444.25,0.21,0.36,0.32,0.25,0.22,0.22,0.2,0.15,0.14,0.25,0.22,0.17,0.15,0.32,0.28,0.22,0.19,0.4,0.36,0.28,0.25,0.52,0.46,0.35,0.32
201940,2019-01-01,5877.25,0.21,0.33,0.3,0.22,0.2,0.21,0.19,0.14,0.13,0.24,0.21,0.16,0.14,0.3,0.26,0.2,0.18,0.38,0.33,0.25,0.22,0.48,0.42,0.32,0.28
202040,2020-01-01,5643.25,0.21,0.36,0.32,0.23,0.2,0.24,0.21,0.15,0.14,0.26,0.24,0.17,0.15,0.32,0.29,0.21,0.18,0.4,0.36,0.26,0.23,0.51,0.45,0.32,0.29
202140,2021-01-01,6214.92,0.22,0.4,0.36,0.26,0.23,0.27,0.24,0.17,0.15,0.3,0.26,0.19,0.17,0.37,0.33,0.23,0.21,0.44,0.39,0.28,0.25,0.54,0.48,0.35,0.31
201141,2011-01-01,4336.67,0.19,0.31,0.28,0.22,0.19,0.21,0.19,0.15,0.13,0.21,0.18,0.14,0.13,0.26,0.23,0.18,0.16,0.44,0.39,0.31,0.27,0.68,0.6,0.47,0.42
201241,2012-01-01,4471.08,0.2,0.28,0.25,0.19,0.17,0.19,0.17,0.13,0.11,0.19,0.16,0.12,0.11,0.24,0.21,0.16,0.14,0.4,0.36,0.27,0.24,0.62,0.55,0.41,0.37
201341,2013-01-01,4597.5,0.2,0.29,0.26,0.2,0.17,0.19,0.17,0.13,0.12,0.19,0.17,0.13,0.11,0.24,0.22,0.17,0.15,0.41,0.37,0.28,0.25,0.64,0.57,0.44,0.39
201441,2014-01-01,4456.25,0.21,0.31,0.28,0.22,0.19,0.21,0.19,0.15,0.13,0.2,0.18,0.14,0.12,0.26,0.23,0.18,0.16,0.45,0.4,0.31,0.28,0.69,0.62,0.48,0.43
201541,2015-01-01,4742.5,0.2,0.3,0.27,0.2,0.18,0.21,0.18,0.14,0.12,0.2,0.17,0.13,0.12,0.25,0.23,0.17,0.15,0.43,0.38,0.29,0.26,0.66,0.59,0.45,0.4
201641,2016-01-01,5371.33,0.19,0.28,0.25,0.18,0.16,0.19,0.17,0.13,0.11,0.18,0.16,0.12,0.11,0.24,0.21,0.16,0.14,0.39,0.35,0.26,0.23,0.59,0.53,0.39,0.35
201741,2017-01-01,5388.33,0.2,0.3,0.27,0.21,0.18,0.21,0.19,0.14,0.13,0.2,0.18,0.14,0.12,0.26,0.23,0.17,0.15,0.42,0.37,0.29,0.25,0.62,0.55,0.42,0.37
201841,2018-01-01,5474.58,0.21,0.33,0.29,0.23,0.2,0.24,0.21,0.16,0.14,0.22,0.2,0.15,0.14,0.28,0.25,0.2,0.17,0.45,0.4,0.31,0.28,0.66,0.59,0.45,0.4
201941,2019-01-01,5777.75,0.2,0.32,0.28,0.21,0.19,0.23,0.2,0.15,0.14,0.22,0.19,0.15,0.13,0.27,0.24,0.18,0.16,0.43,0.38,0.29,0.25,0.62,0.55,0.41,0.37
202041,2020-01-01,5810.0,0.2,0.31,0.28,0.2,0.18,0.22,0.2,0.14,0.13,0.22,0.19,0.14,0.12,0.27,0.24,0.17,0.15,0.42,0.37,0.26,0.24,0.6,0.53,0.38,0.34
202141,2021-01-01,6217.67,0.2,0.33,0.3,0.21,0.19,0.23,0.21,0.15,0.13,0.23,0.21,0.15,0.13,0.29,0.26,0.19,0.17,0.45,0.4,0.29,0.25,0.64,0.57,0.41,0.36
201142,2011-01-01,5384.5,0.22,0.31,0.27,0.21,0.19,0.19,0.17,0.13,0.12,0.2,0.17,0.14,0.12,0.27,0.24,0.19,0.17,0.36,0.32,0.25,0.22,0.55,0.49,0.39,0.34
201242,2012-01-01,5135.5,0.24,0.3,0.27,0.2,0.18,0.18,0.16,0.12,0.11,0.19,0.17,0.12,0.11,0.26,0.23,0.17,0.16,0.35,0.31,0.24,0.21,0.55,0.49,0.37,0.32
201342,2013-01-01,5237.92,0.23,0.31,0.27,0.21,0.19,0.18,0.16,0.13,0.11,0.19,0.17,0.13,0.11,0.27,0.24,0.18,0.16,0.36,0.32,0.25,0.22,0.56,0.5,0.38,0.34
201442,2014-01-01,5734.67,0.21,0.29,0.26,0.2,0.18,0.17,0.15,0.12,0.1,0.17,0.15,0.12,0.11,0.25,0.22,0.17,0.15,0.34,0.3,0.24,0.21,0.53,0.47,0.37,0.33
201542,2015-01-01,5606.75,0.22,0.3,0.26,0.2,0.18,0.17,0.15,0.12,0.1,0.18,0.16,0.12,0.11,0.25,0.23,0.17,0.15,0.35,0.31,0.24,0.21,0.54,0.48,0.37,0.33
201642,2016-01-01,5926.42,0.22,0.28,0.25,0.19,0.17,0.16,0.14,0.11,0.1,0.17,0.15,0.11,0.1,0.24,0.22,0.16,0.14,0.33,0.29,0.22,0.2,0.51,0.45,0.34,0.3
201742,2017-01-01,6048.83,0.22,0.29,0.26,0.2,0.17,0.16,0.14,0.11,0.1,0.17,0.15,0.12,0.1,0.25,0.22,0.17,0.15,0.34,0.3,0.23,0.21,0.52,0.46,0.35,0.31
201842,2018-01-01,6421.58,0.21,0.29,0.26,0.2,0.18,0.16,0.14,0.11,0.1,0.17,0.15,0.12,0.11,0.25,0.22,0.17,0.15,0.34,0.31,0.24,0.21,0.52,0.47,0.36,0.32
201942,2019-01-01,6587.83,0.21,0.28,0.25,0.19,0.16,0.15,0.14,0.1,0.09,0.17,0.15,0.11,0.1,0.24,0.21,0.16,0.14,0.33,0.29,0.22,0.19,0.5,0.44,0.33,0.3
202042,2020-01-01,6511.33,0.21,0.28,0.25,0.18,0.16,0.15,0.14,0.1,0.09,0.17,0.15,0.11,0.09,0.24,0.21,0.15,0.14,0.33,0.29,0.21,0.19,0.5,0.44,0.32,0.28
202142,2021-01-01,6802.83,0.21,0.3,0.26,0.19,0.17,0.17,0.15,0.11,0.09,0.18,0.16,0.11,0.1,0.25,0.22,0.16,0.14,0.35,0.31,0.22,0.2,0.52,0.46,0.33,0.3
201143,2011-01-01,4267.83,0.25,0.59,0.52,0.41,0.37,0.28,0.25,0.2,0.17,0.45,0.4,0.31,0.28,0.61,0.54,0.42,0.38,0.78,0.69,0.54,0.48,0.96,0.85,0.67,0.59
201243,2012-01-01,3986.42,0.27,0.59,0.52,0.39,0.35,0.27,0.24,0.18,0.16,0.44,0.39,0.29,0.26,0.61,0.54,0.4,0.36,0.78,0.69,0.52,0.46,0.95,0.85,0.63,0.56
